Company ID,DSRI,GMI,AQI,SGI,DEPI,SGAI,ACCR,LEVI,Status
533,3.282014784,3.351689892,0.706336428,1.741602559,1.133773229,1.15527111,0.405920296,1.984530285,No
534,1.045165904,0.884038481,1.655057106,1.266498135,1.066495634,0.836084016,-0.058102473,0.97498103,No
535,1.216822469,0.968889468,0.791981069,0.888345414,1.033097736,1.093303669,-0.080166467,1.250761645,No
536,0.868834398,0.881751723,-5.981130415,1.169187268,0.96571883,0.451175021,0.029991085,1.104720669,No
537,1.263498633,0.959335555,-0.329562572,1.138146339,0.968589097,1.166899778,0.020494049,1.025101806,No
538,0.990083021,1.012670377,1.067841824,0.966127799,0.907434582,1.130393084,0.050784252,0.940952999,No
539,1.082581185,0.985047024,-0.637254151,1.116811425,0.932126939,1.037579269,-0.0466961,0.698708948,No
540,1.186190762,1.018036072,0.81213455,1.006126328,1.078477368,0.901089108,0.04757356,1.232158629,No
541,1.074559955,0.991196459,0.814134424,1.089102771,1.009403224,0.930355738,0.078419976,1.15357602,No
542,0.891173575,1.008925376,1.097359829,1.166182932,1.018231788,0.924839025,-0.067542682,0.963072753,No
543,1.475263188,1.008691963,1.009915831,0.594916108,0.837898244,1.342365481,-0.053862315,1.173004077,No
544,0.924719536,0.912432444,0.962533815,0.944770146,1.15601738,0.908747856,-0.130372547,1.05157966,No
545,0.803448753,1.173959596,1.182607717,1.219999161,1.068515587,0.953281839,-0.027101547,1.042435989,No
546,1.171445848,1.016809378,0.998151802,0.876427788,0.998977654,1.040389908,-0.041667951,1.078099871,No
547,1.321180556,0.710709275,0.832164841,1.220634832,0.970630353,0.974890822,0.095085297,0.735367922,No
548,0.787953779,1,0.826378049,1.135308184,0.935586281,1.788801623,-0.087162062,1.012059976,No
549,0.928468959,0.91353017,1.017207924,0.950517181,1.294928082,1.220388251,-0.197061644,1.136112397,No
550,0.968550024,1,0.934446097,1.229868415,1.03962088,0.924923237,0.026963775,0.969180206,No
551,0.368205387,0.738238273,1.091880903,0.828073265,1.114001932,1.747435487,-0.013988374,0.763774451,No
552,0.942169474,1.009352417,0.851752719,0.948649333,1.121852989,1.137301921,0.058663352,0.915734204,No
553,1.490653462,0.969180861,0.684369224,1.238912465,0.781209753,1.173115323,0.008818388,0.773326109,No
554,1.501006724,0.479257521,1.109746874,1.009864061,0.99381926,0.906481299,0.048652779,1.058053936,No
555,1.223234357,1,1.049428654,0.926305779,1.004942651,0.828477214,-0.255122599,0.963438459,No
556,1.310947358,0.887691768,1.866457799,0.976737822,1.00604513,1.138577587,0.000470453,0.946963236,No
557,0.535499368,0.919999793,1.335060735,0.992646291,0.992834736,0.288807436,-0.043364944,0.728060663,No
558,0.695871461,0.978548096,1.088166713,1.948789826,0.900055191,0,0.146425263,0.837702154,No
559,1.176696209,1.000896785,1.103988424,1.094185346,1.148500931,0.959115888,-0.013468234,1.156447293,No
560,1.121229324,1.025016675,1.019706781,1.164001207,1.029404037,0.822396783,0.020655204,1.068775906,No
561,0.986621563,1.045723905,0.892391694,1.282677261,1.211417451,0.850912611,0.029580927,1.051860863,No
562,1.410659433,1.437573569,0.5122774,0.960531853,0.95741106,0.793849068,-0.168096858,4.18715598,No
563,1.368939293,1.127146943,8.102275296,1.041150333,0.906269174,1.025558954,0.151372226,1.216591578,No
564,1.0368088,1.07262739,1.200318372,1.055906143,1.086320163,0.791747962,-0.055808457,1.051108185,No
565,0.793989657,1.101937059,-0.756488196,1.215746065,1.004391265,0.869710954,-0.020945355,1.168004251,No
566,0.870263093,1.421833927,1.196160283,0.984715669,0.694119685,1.218063265,-0.082881225,1.018167659,No
567,3.017944258,0.883368273,1.179228509,0.930625473,0.990102327,1.091292303,-0.307673968,1.037998088,No
568,0.839451207,1.10284968,1.435702092,1.254837691,0.930773103,1.043626852,-0.070699338,0.863701411,No
569,1.823710782,0.912922208,1.225519659,0.935437024,0.643077766,1.224497451,-0.09307089,1.02017245,No
570,0.98307767,1.330213759,1.09549019,1.20004631,1.014680864,0.828477434,0.062495967,1.082646264,No
571,3.193729382,1.067783683,1.12834975,0.31296588,0.991190807,1.04211931,0.075365235,1.263629092,No
572,1.260441435,1.002282727,0.973066845,1.028707234,1.339348706,1.054595058,-0.062013418,0.742874222,No
573,0.915994254,0.969032736,1.211122579,1.150136693,1.006188707,1.044540033,-0.211604158,1.030881194,No
574,1.556473544,0.910474389,1.951844562,1.135044456,0.945939949,1.182598213,-0.031244421,1.024276058,No
575,0.437369063,-1.405942037,1.187801941,1.52399391,0.805484891,0.828554403,-0.028176465,1.035202297,No
576,0.583144912,0.870007553,1.084901726,1.156519744,1.119283035,0.929190246,-0.042253521,0.71328484,No
577,0.767554365,1.026287881,6.821796248,0.982206883,1.162253136,1.046114497,-0.026988338,1.589917233,No
578,1.281422366,0.951632315,1.338628963,0.853688311,1.038939609,0.883437007,-0.032686697,0.964296689,No
579,0.866579938,1.011235301,-4.712396746,1.024907749,1.068137576,1.057470318,-0.019814241,1.043559182,No
580,1.177181445,1.015547846,0.872204559,1.415120824,0.788116271,0.780196559,0.047652871,1.303243295,No
581,1.040805694,0.925557325,0.754709154,1.129836103,0.843896873,1.05177346,-0.055453479,1.215409721,No
582,0.930917799,0.980619809,1.262980568,1.193305414,0.932897597,0.973680799,-0.086035186,0.962980914,No
583,1.070584052,0.977880527,1.089336656,1.026564897,1.031541522,0.806020416,0.067272609,1.165855716,No
584,0.685820195,0.905533369,2.280579071,0.842790469,1.000618186,2.220168707,-0.043030692,1.027875274,No
585,0.70259775,1.436559584,2.008841009,0.869922475,0.95737682,0.829672811,-0.050143659,0.969733036,No
586,0.813926431,0.939183672,0.679216586,1.171162971,0.911400402,1.189597274,-0.030093668,0.997308575,No
587,1.151804481,1.414833337,1.017383194,1.285269453,0.700260911,0.492970558,0.010497421,0.563518273,No
588,1.125061115,1.060226719,0.897522613,0.888840603,0.966383462,1.427224522,-0.001961187,1.237345928,No
589,0.873399833,0.343522905,1.161957754,1.303766155,0.916152263,1.179530781,-0.015477266,1.10900345,No
590,0.983327291,0.900251872,1.156503537,1.017779648,1.009138667,1.09260031,-0.089358832,0.946411766,No
591,0.809590377,1.021960427,1.756801208,1.276852602,0.566171293,0.991419969,-0.105772418,0.587974859,No
592,0.709066433,0.978221726,0.094054247,1.215469178,1.377905572,0.760534339,-0.072036078,0.319988875,No
593,1.92234377,1.113805569,0.930960653,1.119535659,1.22376939,1.018120357,-0.121515569,1.221756259,No
594,0.559720769,0.932192733,1.000795681,0.967556937,0.993494631,0.979296663,0.019885702,0.992744013,No
595,0.775362061,1.500185804,1.003423066,0.785088489,1.080474205,1.537894513,-0.049668452,0.967358026,No
596,1.122771362,1.075454903,1.074248745,1.026778436,0.978402113,0.969654125,0.001514086,1.047761209,No
597,1.262456573,1.030606573,0.737126621,0.944780427,1.236627699,1.296792784,0.029694699,1.101052015,No
598,1.411253408,0.942905143,1.814373245,1.012372772,1.025075225,1.122317073,0.135725931,1.016566784,No
599,0.80002728,0.960360158,-0.041726682,1.270495545,0.708581927,0.89980134,-0.077080073,0.580077667,No
600,0.919555079,1.013169473,0.9922188,1.107826498,1.016384792,0.909044489,0.011230115,0.674094584,No
601,1.137568863,0.915108457,-1.205335759,0.854911833,1.002177206,0.872265455,-0.089372939,0.944627903,No
602,1.085140697,1.000798341,0.906248974,0.921349281,1.068934755,1.753281462,0.025264656,0.718155024,No
603,0.984529646,1.127289334,1.397483033,0.846595598,1.218739942,1.215198126,-0.135263949,1.064099478,No
604,1.536640243,0.977303527,0.928120022,1.16784364,1.022089393,0.872781179,-0.010220789,1.116262616,No
605,3.798977122,4.365597081,1.609268422,0.421053525,1.295043469,2.117476261,-0.084862474,1.235064268,No
606,0.905577994,0.891385986,1.094854622,1.077017044,1.2707012,1.14843101,-0.084368281,1.115113092,No
607,0.769241254,1.108375024,-1.683105269,1.477564551,1.001620178,0.812147259,-0.105858389,0.988100165,No
608,0.929036046,1.134974693,2.584934936,1.106439723,1.016639758,0.993310432,-0.006341154,1.023567519,No
609,1.180465665,0.971355654,0.89085215,0.925597707,0.946274944,0.950470762,0.036872889,0.961250672,No
610,0.969852797,0.941135629,0.184782333,0.981931971,1.022902465,1.037172848,-0.0988176,1.106039208,No
611,1.065031766,1.037735304,1.090842433,1.261616335,0.949399321,0.896947277,-0.056318981,0.932179088,No
612,1.010742067,0.989905618,0.998631823,1.146895302,1.049422261,0.963029467,-0.002499069,1.167470597,No
613,1.04423256,0.997404943,-11.32316477,0.897651951,0.986053268,0.864123981,-0.020330734,1.07550467,No
614,0.937114918,0.940939509,0.887236258,1.144932738,0.82328998,1.140792886,-0.057269322,0.948104377,No
615,1.284519504,1.078994258,0.656820122,1.099900806,1.378102476,0.899296896,-0.00287468,1.67365215,No
616,1.216194544,1,0.76135246,1.108786103,0.814089299,0.942897744,0.023879707,1.028424674,No
617,1.027255565,0.804327637,0.687918202,1.350350726,0.447968257,0.885984266,0.194114713,1.060474958,No
618,1.086407773,1,1.118582055,1.114575263,0.769601451,0.890381512,-0.095527081,1.085628008,No
619,0.68464716,1.331614562,0.978497385,0.602892513,0.999675101,1.301418358,-0.106914585,1.270844251,No
620,0.903079418,0.649158558,1.217501371,1.069392387,1.108536499,0.94286778,-0.036911545,0.95000472,No
621,0.797334118,1.056114571,0.946017126,1.15626012,1.058270087,0.958212563,-0.066617118,0.666595237,No
622,0.887797675,0.990712374,1.11840697,1.037764372,0.741573715,1.036787017,-0.053784268,1.057349411,No
623,1.160006938,1,0.905842371,1.249527079,1.14779388,5.139202946,0.084039043,0.733789371,No
624,0.929294989,1.072554365,1.505433014,0.989925555,1.243142649,1.31661141,-0.086620642,0.856158895,No
625,1.17668157,1.09100403,1.299023882,1.097099719,1.072560744,1.039465087,-0.009444758,1.102805493,No
626,1.206916431,1.714692244,0.979328016,1.092601181,0.982626123,0.702791023,-0.038980534,1.151175523,No
627,0.783379907,1.108349287,0.928060931,1.702296734,0.871681019,1.687086114,-0.053813412,1.008733909,No
628,1.689929042,1.158598988,1.292685952,0.622986849,1.942485908,0.990800882,-0.12042539,1.178092416,No
629,1.204745601,1.262251186,1.186854875,1.249910663,1.067242283,0.862375494,0.033399156,1.004499933,No
630,0.978225775,1,0.623972837,1.271818182,1.017910153,1.065277041,-0.138507862,1.964760291,No
631,0.942181662,1.066789574,0.840315058,1.361276196,0.929332598,1.02921952,-0.025323418,0.909293631,No
632,0.888656264,1.058028644,0.962805407,1.142634992,1.158432191,1.049536557,-0.087392073,0.91357183,No
633,0.773018787,1.69326172,1.358468541,1.217212681,0.981487544,0.64658027,-0.432873343,1.473572142,No
634,1.205966192,0.895599857,1.001839211,1.056480956,0.791134714,1,-0.071545321,1.38314322,No
635,1.367597719,1.139588153,1.14365876,0.947435331,0.995045422,1.242602298,-0.082104494,1.08299834,No
636,1.23214413,1.14354953,1.365706769,0.962739118,1.018351387,1.059176292,-0.017750794,1.033112624,No
637,0.669835143,1.013796589,1.051834902,1.266951514,0.855302744,0.866092574,-0.000209086,1.134287144,No
638,0.460116682,1.36729583,0.875472862,1.606943657,0.670820433,1.395349521,-0.188751705,1.000564921,No
639,1.134974255,1.138719291,1.720764061,0.988020644,0.98660079,1.356012496,-0.008331719,0.829672993,No
640,1.092806028,1,1.094983537,1.116808412,0.944253775,1.148669986,-0.054029547,0.939538043,No
641,0.644759632,1.128048694,0.684873434,1.240215427,0.857022225,0.829554264,-0.076283047,0.933847196,No
642,0.758269987,0.947356223,2.396837759,1.107149921,0.167068443,1.129584844,0.039161753,0.802781885,No
643,1.361375204,1.103600582,1.272158047,0.900476926,0.973495493,0.772537478,0.001252354,1.110383183,No
644,1.736028684,0.682324143,0.964493265,0.849223947,0.98428372,1.30539351,0.043281706,0.828936632,No
645,1.057880766,1.224715603,-1.282548453,1.198857225,0.993777477,1.041171609,-0.119406888,0.988339266,No
646,1.121962177,1.528833709,1.195637083,0.920881578,1.036154511,1.012390398,-0.020363718,1.16496615,No
647,1.138698197,1.023651654,1.04014946,1.271623528,0.922946229,1.141844395,0.014420981,0.989918434,No
648,0.153387662,1.822815988,-2.609752088,3.604711617,1.165607,0.317583347,-0.12015694,1.339877116,No
649,0.758279048,0.937269525,0.526039429,1.17759292,1.464721268,0.685040264,-0.088962538,1.147569842,No
650,1.179668931,1.003184771,1.910191055,1.120958366,1.072096772,0.815900728,-0.12283838,1.002230071,No
651,0.72333649,1.053872557,1.004380169,1.201499684,1.093045238,1.542115532,-0.106540458,0.980625701,No
652,0.749036896,1.056834727,0.924456027,1.033453013,0.636949018,1.014469092,-0.046129911,1.038069161,No
653,0.848705439,-2.969393621,0.342289185,0.484651517,1.147665013,1.970144657,0.124469974,1.212067513,No
654,2.183937878,0.738299745,1.511324025,0.536727568,0.976571743,1.078798137,0.000891802,0.965737443,No
655,0.988561589,0.972090858,1.253631839,1.037172561,0.917618741,1.139985551,-0.164585285,0.94141337,No
656,0.793550169,1.021762699,1.024077792,1.169027688,0.493253342,0.952784182,-0.084953395,0.97713623,No
657,1.006607124,1.000385202,0.691563755,1.023004443,1.023467478,1.0117025,-0.131874519,2.119885024,No
658,1.181942078,0.962786197,1.126079263,1.023361904,0.98937074,0.938643328,-0.028571066,1.051843225,No
659,0.988499414,1.013930147,0.368111622,1.083811499,0.903042648,0.955765917,0.075114653,0.862013267,No
660,1.044944125,1.02142435,4.437887331,0.870789924,1.026489291,1.060492519,-0.157146282,0.916069775,No
661,1.040148479,1.110310313,0.875015935,1.251293981,1.105324395,1.103619455,-0.113771738,1.020213655,No
662,1.210479195,0.944428534,1.947920734,0.930527924,0.8910646,1.091666234,-0.016097218,1.015248866,No
663,1.093604061,0.939904345,0.346093564,1.219815119,0.477940337,0.93802219,-0.026962462,1.162793046,No
664,0.88753723,1.149466228,0.480407078,0.923109959,0.985737045,0.868951771,-0.052770279,1.011400517,No
665,0.621304614,0.759994156,1.171248987,1.091325751,0.9540436,0.746950098,0.075113533,0.764642513,No
666,0.790378654,0.753103634,1.383417611,1.11050442,0.693198361,0.957954405,-0.041278337,0.908275129,No
667,1.007973491,0.973123344,0.773926299,1.353535354,1.071798419,0.161251573,-0.024293311,0.957521491,No
668,0.964278658,0.913124274,1.151254023,1.022449999,1.008983753,0.880997363,-0.102524242,0.946768814,No
669,0.983025696,0.615352768,0.842998654,1.101930529,1.034094384,1.043499323,-0.196748916,1.250219863,No
670,0.541876282,0.994946377,1.204295988,1.239047339,1.078844307,0.853511283,-0.074608849,1.00425188,No
671,1.404745862,0.934590047,3.987590046,0.926782754,1.103845273,0.696446435,-0.112703482,1.072661462,No
672,2.179150219,1.157217473,1.073734006,0.982020441,0.740128768,0.802723401,0.04536802,1.008535605,No
673,1.234228763,1.114268774,0.912754337,1.007296233,1.098650883,0.749318576,0.080414313,1.155168119,No
674,0.824682142,0.914937745,0.950973005,1.11158692,0.84806133,1.359809082,-0.052153523,0.764905842,No
675,1.792826523,1,0.988657372,0.558877489,0.933646316,2.248096015,-0.177436449,1.299486703,No
676,0.80563014,0.692310553,1.927655312,1.295002587,1.219270166,0.939433193,-0.101956462,1.342099121,No
677,1.098177758,0.914156089,-21.73384119,1.081502101,1.037164092,1.248606331,-0.052488478,1.01226277,No
678,1.174380273,1.021408328,1.981893993,1.170119119,1.011352892,1,-0.094641597,1.060230945,No
679,1.60586097,1,0.976335464,1.046231409,1.072566229,1.00064561,0.170204876,0.823174609,No
680,1.225010541,0.900557092,0.929414287,1.077316984,0.995992174,0.972016432,-0.049048778,1.116739937,No
681,0.993457915,0.949878877,5.034500828,1.044738896,1.240615636,0.98212707,-0.03226043,0.793929637,No
682,0.616889789,0.416007839,0.531348511,1.890867776,3.139255108,0.392785566,-0.015638817,1.721416568,No
683,0.7551316,1.450955613,1.188257248,0.763613061,1.004508632,2.836793457,-0.143512036,0.578773241,No
684,0.740211658,1.046910915,1.231916103,1.326554114,0.990624114,0.953837671,-0.04996319,1.274796443,No
685,2.212382207,1.008840292,1.221779217,0.95492228,0.787301791,1.023273925,0.055415538,0.954518788,No
686,1.02557791,1.589235651,0.879573514,1.126654381,1.238001659,0.623015442,0.016879884,0.96902429,No
687,0.915220082,1,0.962669665,1.02262566,0.451563633,0.958802905,-0.019043573,0.804502758,No
688,1.689789956,3.787544154,0.626456927,0.635381151,0.896365096,0.953731324,-0.032941522,1.02666238,No
689,0.989522735,0.860894163,0.045844091,1.216816574,1.872313257,0.543663257,0.046895208,0.993651985,No
690,0.556986842,1.017055937,1.480464938,1.424381389,0.986026888,1.058220194,0.03516441,0.945934585,No
691,1.036560395,0.919525437,1.874003511,1.033337966,0.711074369,0.816783059,-0.108967332,1.01243965,No
692,0.975748485,1.100003271,0.929315632,1.149103638,0.96987888,0.959144172,-0.123551898,1.006169515,No
693,0.860185422,1.206448848,1.108083031,1.078864697,0.995483151,0.772237901,-0.033026776,0.833358685,No
694,0.001118796,0.996900832,-6.289943328,0.47713358,0.069582039,1.239319468,-1.145886533,0.038774897,No
695,1.266711707,0.847981319,1.070958485,1.267656553,0.576794432,0.803979064,-0.132089216,1.031101334,No
696,1.179514565,1.040620587,1.136522796,0.980390187,1.295401159,1.172641744,-0.14452636,1.173703048,No
697,2.866915886,2.600499741,1.02154905,0.408298889,1.272888255,1.400988775,-0.061874239,1.964263269,No
698,0.919436535,1.130879389,-0.403391658,0.954240431,1.026055821,1.159930413,-0.041487472,0.894865294,No
699,1.186410696,-0.422421061,0.732683563,3.167266776,2.186104674,1.567516708,-0.022676879,1.098962535,No
700,1.3629281,0.826079187,0.898235854,1.035954734,0.815284368,0.992033231,0.005199402,0.957896891,No
701,0.834422467,0.830286023,0.54460092,1.448963217,0.826214699,0.718295259,-0.157063919,1.216386732,No
702,1.079172606,1.003733096,-4.312075679,0.957829627,0.936583329,1.000144962,-0.034388219,1.020723165,No
703,1.101014074,0.985565299,9.852415763,1.01327776,1.05894757,0.871900305,-0.044072816,0.984906757,No
704,1,1.216631052,1.125370607,1.499400198,0.991512475,1.089137659,0.046236911,1.139035419,No
705,1.070833072,1,0.928647827,1.718791143,0.937156701,0.105106973,0.126913187,1.42984663,No
706,1.090439299,1,0.904830908,1.057307173,0.948848821,1.165317702,0.079073116,0.984563903,No
707,0.687674797,1.050270908,1.072281472,1.216067726,0.999853724,0.976336223,0.032369546,1.078808647,No
708,0.945483985,1.029469569,1.30894845,1.051933311,0.974921598,0.927921596,-0.067001196,0.944390903,No
709,0.469272139,1.253835799,1.094231722,1.330412542,1.016210894,0.927426872,-0.115606745,0.984856811,No
710,1.002776053,1,1.248103231,1.122930497,0.872060387,1.250708395,-0.008059813,0.950543728,No
711,0.89229014,1.158474965,0.824280275,1.314266991,1.040867919,0.74161761,-0.023725301,1.008209457,No
712,1.428169505,0.866141611,1.249324615,0.835883715,0.932647782,1.01797044,0.004430689,0.936872898,No
713,0.90966929,1.038124267,0.217720951,1.072278169,1.024901481,0.933214727,-0.077078823,0.886023434,No
714,1.164247192,0.895923209,1.449370251,0.929097451,0.976203393,0.917598584,0.00582881,0.820659582,No
715,0.994122705,1.120466688,0.966281598,0.972921414,1.060793205,0.854491559,-0.024174076,1.078640191,No
716,0.441912207,1,0.903092419,1.3726121,0.764411366,1.457075892,-0.134669979,1.560979254,No
717,0.400727747,2.140696556,0.997019519,2.285546711,1.048718625,0.782509292,0.142206406,0.897755796,No
718,1.007045997,0.999126202,0.675453182,0.93740292,1.058378074,1.512465693,-0.075148422,0.955342072,No
719,1.01749479,0.762234415,1.141676824,0.962317551,1.009985101,1.147052221,-0.06955292,0.887745876,No
720,0.600572996,0.281581536,1.087760589,0.917052574,0.865873008,0.998755584,-0.103957722,1.090766847,No
721,0.921727755,0.652862789,0.986933673,1.127754135,0.855232657,0.54749386,-0.029966834,1.057209408,No
722,0.927706629,1.083521629,0.090408526,0.904850087,1.022300701,0.925210135,-0.027310091,1.117933562,No
723,0.766151303,0.926944348,-0.72279107,2.07011326,2.36618991,0.659851513,-0.036731117,0.96149153,No
724,0.778825657,1.547926626,1.12325264,0.860373301,1.051985961,1.152403731,-0.094766522,0.965000029,No
725,0.898750118,1.042541551,1.548916385,1.210627517,0.819776324,1.060071485,-0.043660244,1.039270023,No
726,1.181056102,0.982906026,0.646473647,1.593772369,1.000210547,1.022711555,0.034887429,1.077746209,No
727,1.043841778,0.990354384,-2.240479261,1.1447617,0.984764837,0.938855969,0.023388408,1.432665179,No
728,1.142905309,1.060332537,1.047164427,1.036993333,1.017167319,1.09648051,-0.01284933,0.819951075,No
729,1.154443996,0.999042254,2.099410046,0.922885572,0.988304719,4.367375932,-0.082450163,0.960270524,No
730,1.200635005,1.13333684,-3.052348007,0.761505731,0.957686824,1.32997641,0.071900434,1.005885107,No
731,0.950842598,1.034558577,0.049322808,2.139904805,1.794312226,0.483151542,-0.004896102,1.267697538,No
732,0.774656926,1.081902498,2.289508178,0.990570673,0.993504062,1.050707719,-0.03646509,0.907479078,No
733,1.044175039,0.966298326,1.022875201,1.132393635,0.897090332,1.175161908,-0.023037726,0.936326045,No
734,0.889268482,1.131498469,1.015622123,1.200317672,1.132092376,0.930659007,-0.059314211,0.989045196,No
735,1.534270361,0.955645683,0.707770293,0.987829384,0.937036081,0.534707283,0.00330347,1.036680421,No
736,0.876865971,0.934057522,1.284255863,0.81093426,0.894292501,1.088868051,-0.013171006,0.745009033,No
737,0.957248487,0.892330652,0.606804206,1.239722742,1.189144051,0.994265788,0.024270805,1.0664612,No
738,1.081433051,1.02483902,1.531407782,0.970204912,1.112461349,1.004555978,-0.063930025,1.065554259,No
739,1.008634219,0.943389871,0.235050988,1.099230769,1.113700671,1.220853744,-0.130359974,1.288038826,No
740,0.7232753,1.292893823,1.138755072,0.814935734,1.235143349,0.705059854,-0.25568043,1.220001238,No
741,0.963521167,1,1.043612524,0.963832821,1.126379751,0.784436975,0.005336323,0.908608574,No
742,1.38156418,0.617463385,-0.668834996,0.682979714,1.370966977,0.788607524,-0.045887685,1.359964002,No
743,0.977891608,1.042433882,0.967277513,1.032477494,1.084922964,1,0.031329315,0.748703166,No
744,1.392672383,0.931890421,0.265653346,1.976885551,1.021196806,0.614961227,0.046992635,0.476505809,No
745,1.001006678,1.133575212,-0.514005918,1.453195794,1.254759666,1.277143891,-0.003435812,1.013526597,No
746,4.869622699,0.962112674,0.475728184,1.075766852,0.994917652,0.695855174,0.002168539,1.159462499,No
747,0.795754018,0.923586949,1.571175335,1.138109817,0.987047061,0.803067051,-0.019109374,0.894799995,No
748,0.608629933,1.359260675,0.675693529,0.988885206,1.146159927,0.246393435,-0.077218958,0.957863379,No
749,1.073279203,0.970862584,2.695037886,1.136382004,0.999285729,1,-0.070956029,0.854582459,No
750,1.002024658,1,0.97536998,1.156931803,0.603494583,0.997558856,-0.005512073,0.961334444,No
751,1.096317613,0.879109273,0.688980104,1.21503021,0.879037399,1.365391492,0.09955828,0.887619121,No
752,1.041020714,1.266545887,1.318771188,1.200952041,0.991601934,0.958021299,0.088859813,1.033604949,No
753,0.975523217,1.016959721,1.523891718,1.17030923,1.00994295,0.880319252,-0.113633846,0.901004799,No
754,0.84193159,0.984173404,3.458095213,1.41757713,0.766080652,0.833827351,0.003988466,1.119695329,No
755,1.253415586,0.969969443,0.979359057,1.026431266,1.070841428,1.233052313,0.04060332,1.062738661,No
756,0.991886145,1.109846405,0.208267044,1.148856539,1.582022178,0.890698751,-0.025920807,0.973218381,No
757,0.701244406,1.055138721,1.045878863,1.246962856,0.907448743,0.889904149,0.022153595,0.889129649,No
758,1.198941112,0.949258275,1.086173326,1.260070119,1.003267053,0.609512784,-0.124475805,1.065658026,No
759,0.906351041,0.859900635,1.117904044,1.141161674,0.978334034,0.975233267,-0.063554193,0.913445438,No
760,2.022031492,-1.135602785,0.621424153,0.276894896,1.509165525,5.104329195,-0.00338838,1.235870706,No
761,3.647413063,1.010994033,1.207409451,0.76076409,1.011018632,0.906156937,-0.098131793,0.99100769,No
762,1.849903419,1.006216419,1.315927193,0.836869069,1.254958048,1.083130614,-0.026677884,1.283503256,No
763,1.229777972,0.942122234,1.500480835,1.037570027,1.149397466,2.441602269,0.112152696,1.034721903,No
764,0.99337334,1,0.553951299,0.901251133,1.801785161,1.001246641,-0.07233596,1.155393236,No
765,1.711225216,0.54763891,6.202039622,0.290256609,2.928282946,1.754701565,-0.025554674,0.940724471,No
766,0.668299286,0.674475306,1.268440469,2.342635145,0.302550357,0.802849271,-0.059828381,0.947277896,No
767,1.199365839,0.878603523,0.784186721,0.97347731,0.97205284,0.977752198,-0.007394069,0.83989576,No
768,3.203488993,1.06241924,1.003195397,0.370895022,4.229119059,1.022046012,0.041262584,0.853682804,No
769,0.992838631,0.908871165,0.062620617,1.077228421,1.00456296,0.974400476,-0.049427381,0.765449933,No
770,1.128868975,1.066568696,1.255903202,0.863207214,1.084628545,1.233973072,-0.021044103,1.457744853,No
771,0.841985877,1.349441458,0.882255959,1.378697054,0.989486922,0.942085552,0.07018101,1.121887853,No
772,0.714244823,1.049063848,1.007162728,1.306939454,1.053385903,0.90114613,-0.040753725,0.975231082,No
773,1.617014326,1,0.928626059,0.533769852,1.007190096,0.540098485,-0.017362642,2.103399387,No
774,0.901741619,0.828307297,1.577807609,1.080487371,1.010753118,1.881527806,-0.135520685,1.017251483,No
775,1.439399597,0.981653959,-0.044703894,1.214425342,2.184189723,0.816706272,0.001022033,0.909783132,No
776,0.806080984,1.080205083,1.099466521,1.101205093,0.9905461,0.872722866,-0.145888445,0.877568439,No
777,1.022230616,0.908023186,0.979252853,0.996530861,1.047104629,1.017457277,-0.035830905,0.87256993,No
778,0.973128268,0.959969278,0.98767377,1.214686269,1.043226591,1.500453815,-0.007176922,0.982800111,No
779,1.596235648,0.984106687,1.994580013,0.537253543,1.001776241,2.782291258,-0.035705274,0.939013356,No
780,1.560952053,0.991673002,1.27615328,1.171062253,1.014492461,1.209665739,0.040425679,0.981699838,No
781,1.106772018,1.042220729,0.986585068,0.97662131,0.860690904,1.017990147,-0.024714418,1.027712134,No
782,1.693351883,0.926505324,1.0283565,0.416542636,0.505190098,1.549472226,0.000582573,1.326811928,No
783,0.855404102,1.016615096,0.951686804,1.075798471,1.003650846,0.944092972,0.026244488,1.17559551,No
784,1.132157392,0.606832077,0.919002855,1.048970543,0.922469735,0.194554207,-0.153145174,0.838644665,No
785,1.192616575,0.878066257,3.252884497,1.019337194,0.986530081,1.385218213,-0.044016672,0.943685352,No
786,1.035978197,0.870810585,-0.439369077,1.279077271,0.83360433,0.744008296,-0.101196974,0.98685652,No
787,0.671589484,0.981553357,0.938131257,1.132672276,0.895694881,1.082792703,-0.225315126,1.117530686,No
788,0.962756039,1.113559376,1.193693876,1.178320283,1.142095322,0.844379503,-0.062123095,1.001034137,No
789,0.983032753,0.981881618,-1.120001309,1.009626904,1.034800773,0.880962709,-0.092881998,1.440345464,No
790,0.276208539,0.919181437,0.057852193,0.46145867,0.980377541,1.509189484,0.30050692,0.876636197,No
791,1.068214722,0.900140485,0.866317964,1.088728297,1.168316004,2.831805788,-0.249860569,1.133827574,No
792,0.875805774,0.978970474,1.170538763,1.128751652,0.975843345,0.77208543,-0.103568707,1.107151383,No
793,0.801595357,1.070879728,2.165067547,1.21555429,0.96695167,0.922175186,-0.010071004,1.022104561,No
794,1.054535426,0.932552363,0.941903565,1.306632525,0.956832049,0.847325346,0.0391762,0.934313639,No
795,0.713734647,-2.471172496,0.83421073,1.341218535,1.091457515,1.758608976,-0.002135485,0.961807599,No
796,0.652070493,0.993007349,1.071436163,0.714749847,1.022093438,0.880360157,-0.14177119,1.071102245,No
797,1.365443206,0.910059217,8.550136181,1.04895686,0.926447543,1.486885187,-0.019269497,1.154978377,No
798,1.653440591,-3.50993863,0.717357353,0.56629516,2.42284764,0.543042119,0.069368526,0.997717923,No
